StateFIPS,CongressionalDistrict,PUMA,StateAbbreviation,Population,FracCDInPUMA,FracPUMAInCD
6,50,7316,CA,143816,0.1894,0.8052
6,52,7316,CA,34803,0.0457,0.1948
6,50,7317,CA,70,0.0001,0.0004
6,51,7317,CA,71935,0.0949,0.4374
6,52,7317,CA,92445,0.1214,0.5621
6,51,7318,CA,7625,0.0101,0.0493
6,52,7318,CA,147155,0.1933,0.9507
6,48,7319,CA,43752,0.0577,0.319
6,51,7319,CA,85808,0.1132,0.6255
6,52,7319,CA,7613,0.01,0.0555
6,48,7320,CA,504,0.0007,0.0031
6,51,7320,CA,681,0.0009,0.0042
6,52,7320,CA,161166,0.2117,0.9927
6,52,7321,CA,178863,0.235,1
6,50,7322,CA,39,0.0001,0.0003
6,52,7322,CA,139141,0.1828,0.9997
6,11,7501,CA,146867,0.1935,1
6,11,7502,CA,113580,0.1496,1
6,11,7503,CA,163762,0.2157,1
6,11,7504,CA,114494,0.1508,1
6,11,7505,CA,107613,0.1417,1
6,11,7506,CA,70137,0.0924,0.6298
6,15,7506,CA,41230,0.0543,0.3702
6,11,7507,CA,41191,0.0543,0.3583
6,15,7507,CA,73756,0.0972,0.6417
6,9,7701,CA,189249,0.2483,1
6,9,7702,CA,165045,0.2166,1
6,9,7703,CA,210127,0.2757,0.8517
6,13,7703,CA,36587,0.0476,0.1483
6,7,7704,CA,162,0.0002,0.0009
6,9,7704,CA,177843,0.2334,0.9986
6,13,7704,CA,94,0.0001,0.0005
6,19,7901,CA,6720,0.0089,0.039
6,24,7901,CA,165704,0.2167,0.961
6,19,7902,CA,94091,0.124,0.8554
6,24,7902,CA,15903,0.0208,0.1446
6,11,8101,CA,1548,0.002,0.0109
6,15,8101,CA,103922,0.1369,0.7303
6,16,8101,CA,36823,0.0485,0.2588
6,15,8102,CA,123296,0.1624,0.9945
6,16,8102,CA,683,0.0009,0.0055
6,15,8103,CA,110125,0.1451,1
6,15,8104,CA,101402,0.1336,0.7665
6,16,8104,CA,30893,0.0407,0.2335
6,15,8105,CA,138075,0.1819,0.9959
6,16,8105,CA,571,0.0008,0.0041
6,15,8106,CA,67101,0.0884,0.5673
6,16,8106,CA,51187,0.0675,0.4327
6,24,8301,CA,134060,0.1753,1
6,24,8302,CA,108257,0.1416,0.9998
6,26,8302,CA,18,0,0.0002
6,24,8303,CA,205912,0.2693,1
6,15,8501,CA,151,0.0002,0.0007
6,16,8501,CA,216922,0.2859,0.979
6,17,8501,CA,4501,0.0059,0.0203
6,16,8502,CA,210,0.0003,0.0013
6,17,8502,CA,160387,0.2113,0.9987
6,17,8503,CA,157269,0.2072,0.9978
6,18,8503,CA,352,0.0005,0.0022
6,17,8504,CA,144557,0.1905,0.9988
6,18,8504,CA,168,0.0002,0.0012
6,17,8505,CA,29177,0.0384,0.2679
6,18,8505,CA,55852,0.0732,0.5129
6,19,8505,CA,23873,0.0315,0.2192
6,17,8506,CA,37,0,0.0003
6,18,8506,CA,122088,0.1599,0.9503
6,19,8506,CA,6345,0.0084,0.0494
6,16,8507,CA,77021,0.1015,0.5416
6,17,8507,CA,64303,0.0847,0.4522
6,19,8507,CA,889,0.0012,0.0063
6,16,8508,CA,83239,0.1097,0.5881
6,17,8508,CA,58296,0.0768,0.4119
6,16,8509,CA,16748,0.0221,0.1245
6,17,8509,CA,13923,0.0183,0.1035
6,18,8509,CA,103901,0.1361,0.7721
6,16,8510,CA,145262,0.1914,0.9081
6,18,8510,CA,14694,0.0192,0.0919
6,16,8511,CA,56152,0.074,0.5159
6,19,8511,CA,52699,0.0695,0.4841
6,16,8512,CA,10033,0.0132,0.0888
6,19,8512,CA,102939,0.1357,0.9112
6,16,8513,CA,14414,0.019,0.1326
6,18,8513,CA,244,0.0003,0.0022
6,19,8513,CA,94005,0.1239,0.8651
6,16,8514,CA,18665,0.0246,0.1759
6,17,8514,CA,18494,0.0244,0.1742
6,18,8514,CA,64215,0.0841,0.605
6,19,8514,CA,4762,0.0063,0.0449
6,18,8701,CA,67275,0.0881,0.4596
6,19,8701,CA,79089,0.1043,0.5404
6,19,8702,CA,124497,0.1641,1
6,1,8900,CA,182155,0.2382,1
6,8,9501,CA,154323,0.2036,1
6,4,9502,CA,73,0.0001,0.0005
6,8,9502,CA,154434,0.2037,0.9995
6,4,9503,CA,139189,0.1819,0.9729
6,7,9503,CA,245,0.0003,0.0017
6,8,9503,CA,3627,0.0048,0.0254
6,2,9701,CA,123197,0.1609,0.7044
6,4,9701,CA,51692,0.0676,0.2956
6,2,9702,CA,64765,0.0846,0.5125
6,4,9702,CA,61597,0.0805,0.4875
6,2,9703,CA,43536,0.0569,0.232
6,4,9703,CA,144100,0.1883,0.768
6,5,9901,CA,9999,0.0131,0.081
6,13,9901,CA,113463,0.1477,0.919
6,5,9902,CA,74269,0.0971,0.5899
6,13,9902,CA,51634,0.0672,0.4101
6,5,9903,CA,146336,0.1913,0.7795
6,9,9903,CA,2071,0.0027,0.011
6,13,9903,CA,39329,0.0512,0.2095
6,5,9904,CA,96145,0.1257,0.8291
6,13,9904,CA,19823,0.0258,0.1709
6,1,10100,CA,168585,0.2205,0.9309
6,3,10100,CA,12508,0.0164,0.0691
6,20,10701,CA,79292,0.1039,0.5149
6,21,10701,CA,74707,0.0988,0.4851
6,20,10702,CA,20484,0.0268,0.1261
6,22,10702,CA,141902,0.1814,0.8739
6,20,10703,CA,13835,0.0181,0.0882
6,21,10703,CA,95022,0.1256,0.6059
6,22,10703,CA,47964,0.0613,0.3059
6,26,11101,CA,115351,0.152,1
6,26,11102,CA,145650,0.192,0.9868
6,32,11102,CA,1946,0.0026,0.0132
6,26,11103,CA,194983,0.257,1
6,24,11104,CA,107621,0.1407,0.844
6,26,11104,CA,19889,0.0262,0.156
6,24,11105,CA,27272,0.0357,0.2237
6,26,11105,CA,94658,0.1248,0.7763
6,26,11106,CA,136013,0.1793,1
6,4,11300,CA,162329,0.2122,0.7501
6,7,11300,CA,54074,0.0713,0.2499
8,4,100,CO,109857,0.1522,0.9996
8,8,100,CO,43,0.0001,0.0004
8,2,102,CO,31375,0.0435,0.2283
8,4,102,CO,88933,0.1232,0.647
8,8,102,CO,17138,0.0237,0.1247
8,2,103,CO,203224,0.2816,0.917
8,4,103,CO,18396,0.0255,0.083
8,2,200,CO,24829,0.0344,0.2335
8,3,200,CO,81506,0.1129,0.7665
8,2,300,CO,5,0,0
8,4,300,CO,47672,0.066,0.2188
8,8,300,CO,170162,0.2358,0.7811
8,2,400,CO,93458,0.1295,0.7709
8,3,400,CO,27782,0.0385,0.2291
8,3,600,CO,11627,0.0161,0.106
8,7,600,CO,98021,0.1358,0.894
8,3,700,CO,159991,0.2217,0.9995
8,5,700,CO,75,0.0001,0.0005
8,3,800,CO,82717,0.1146,0.8421
8,4,800,CO,15505,0.0215,0.1579
8,2,801,CO,38745,0.0537,0.3673
8,7,801,CO,66729,0.0925,0.6327
8,2,802,CO,145890,0.2021,0.7435
8,7,802,CO,65,0.0001,0.0003
8,8,802,CO,50256,0.0696,0.2561
8,2,803,CO,126244,0.1749,1
8,2,804,CO,57950,0.0803,0.3284
8,7,804,CO,107346,0.1487,0.6084
8,8,804,CO,11153,0.0155,0.0632
8,7,805,CO,24547,0.034,0.1914
8,8,805,CO,103729,0.1437,0.8086
8,8,806,CO,154492,0.2141,1
8,1,807,CO,997,0.0014,0.0053
8,4,807,CO,1513,0.0021,0.008
8,8,807,CO,186929,0.259,0.9868
8,1,808,CO,1526,0.0021,0.0124
8,4,808,CO,21512,0.0298,0.1746
8,6,808,CO,100140,0.1388,0.813
8,1,809,CO,1010,0.0014,0.0081
8,6,809,CO,123235,0.1708,0.9919
8,1,810,CO,223,0.0003,0.0018
8,6,810,CO,124097,0.172,0.9982
8,1,811,CO,638,0.0009,0.0052
8,6,811,CO,122236,0.1694,0.9948
8,1,812,CO,196568,0.2724,0.9992
8,4,812,CO,3,0,0
8,8,812,CO,148,0.0002,0.0008
8,1,813,CO,123394,0.171,0.9997
8,8,813,CO,40,0.0001,0.0003
8,1,814,CO,119890,0.1661,1
8,1,815,CO,149811,0.2076,0.8607
8,6,815,CO,24247,0.0336,0.1393
8,1,816,CO,118185,0.1638,0.9971
8,6,816,CO,151,0.0002,0.0013
8,7,816,CO,192,0.0003,0.0016
8,1,817,CO,19,0,0.0002
8,7,817,CO,125565,0.174,0.9998
8,7,818,CO,125709,0.1742,1
8,1,819,CO,1178,0.0016,0.0078
8,6,819,CO,6507,0.009,0.0432
8,7,819,CO,142992,0.1981,0.949
8,1,820,CO,3022,0.0042,0.0265
8,6,820,CO,107357,0.1488,0.9397
8,7,820,CO,3861,0.0053,0.0338
8,4,821,CO,99065,0.1372,0.7615
8,6,821,CO,29621,0.041,0.2277
8,7,821,CO,1412,0.002,0.0109
8,4,822,CO,130554,0.1809,1
8,7,822,CO,1,0,0
8,4,823,CO,147466,0.2043,0.9777
8,6,823,CO,3358,0.0047,0.0223
8,1,824,CO,5253,0.0073,0.0358
8,4,824,CO,33259,0.0461,0.2265
8,6,824,CO,80732,0.1119,0.5499
8,8,824,CO,27574,0.0382,0.1878
8,3,900,CO,115583,0.1601,1
8,3,1001,CO,136885,0.1897,1
8,3,1002,CO,105639,0.1464,1
8,4,4101,CO,8059,0.0112,0.0567
8,5,4101,CO,108779,0.1507,0.7655
8,7,4101,CO,25257,0.035,0.1777
8,5,4102,CO,112554,0.156,1
8,5,4103,CO,107935,0.1496,1
8,5,4104,CO,121712,0.1686,1
8,5,4105,CO,120678,0.1672,1
8,5,4106,CO,149981,0.2078,1
9,4,100,CT,33798,0.0469,0.1926
9,5,100,CT,141699,0.1962,0.8074
9,4,101,CT,118865,0.1648,1
9,4,102,CT,198988,0.2759,1
9,4,103,CT,139510,0.1934,1
9,4,104,CT,148691,0.2062,1
9,3,105,CT,80253,0.1113,0.4563
9,4,105,CT,68631,0.0952,0.3902
9,5,105,CT,26984,0.0374,0.1534
9,1,300,CT,98328,0.1363,0.6294
9,2,300,CT,57893,0.0803,0.3706
9,1,301,CT,110639,0.1534,1
9,1,302,CT,121054,0.1679,1
9,1,303,CT,85521,0.1186,0.5158
9,5,303,CT,80285,0.1112,0.4842
9,1,304,CT,104334,0.1447,0.9164
9,5,304,CT,9519,0.0132,0.0836
9,1,305,CT,20175,0.028,0.1804
9,5,305,CT,91660,0.1269,0.8196
9,1,306,CT,90797,0.1259,0.7561
9,2,306,CT,29293,0.0406,0.2439
9,1,500,CT,41967,0.0582,0.2268
9,5,500,CT,143113,0.1981,0.7732
9,1,700,CT,48374,0.0671,0.2945
9,2,700,CT,81550,0.1131,0.4965
9,3,700,CT,34321,0.0476,0.209
9,3,900,CT,46920,0.0651,0.3523
9,4,900,CT,12706,0.0176,0.0954
9,5,900,CT,73548,0.1018,0.5523
9,3,901,CT,19758,0.0274,0.1725
9,5,901,CT,94751,0.1312,0.8275
9,3,902,CT,68649,0.0952,0.5306
9,5,902,CT,60719,0.0841,0.4694
9,3,903,CT,123544,0.1713,1
9,3,904,CT,121908,0.169,1
9,3,905,CT,134023,0.1858,1
9,2,906,CT,17691,0.0245,0.1616
9,3,906,CT,91813,0.1273,0.8384
9,2,1100,CT,135830,0.1883,1
9,2,1101,CT,132365,0.1835,1
9,2,1300,CT,149817,0.2077,1
9,2,1500,CT,116749,0.1619,1
10,0,101,DE,108956,0.1101,1
10,0,102,DE,150572,0.1521,1
10,0,103,DE,148129,0.1496,1
10,0,104,DE,163410,0.1651,1
10,0,200,DE,181503,0.1833,1
10,0,300,DE,237378,0.2398,1
11,98,101,DC,112134,0.1626,1
11,98,102,DC,126904,0.184,1
11,98,103,DC,120155,0.1743,1
11,98,104,DC,150517,0.2183,1
11,98,105,DC,179835,0.2608,1
12,3,101,FL,157049,0.2042,1
12,3,102,FL,121419,0.1578,1
12,1,500,FL,47648,0.0619,0.1612
12,2,500,FL,247844,0.3222,0.8387
12,8,901,FL,200683,0.2609,1
12,8,902,FL,122746,0.1596,1
12,8,903,FL,135528,0.1762,1
12,8,904,FL,146867,0.1909,1
12,23,1101,FL,166377,0.2163,1
12,20,1102,FL,13548,0.0176,0.1108
12,23,1102,FL,108747,0.1414,0.8892
12,20,1103,FL,27968,0.0364,0.2418
12,23,1103,FL,87687,0.114,0.7582
12,20,1104,FL,47812,0.0622,0.3714
12,23,1104,FL,80918,0.1052,0.6286
12,20,1105,FL,145603,0.1893,0.7806
12,23,1105,FL,40933,0.0532,0.2194
12,20,1106,FL,140686,0.1829,0.7489
12,25,1106,FL,47164,0.0613,0.2511
12,20,1107,FL,107579,0.1399,1
12,20,1108,FL,46732,0.0608,0.3023
12,23,1108,FL,77051,0.1002,0.4984
12,25,1108,FL,30814,0.0401,0.1993
12,25,1109,FL,109618,0.1425,1
12,20,1110,FL,1549,0.002,0.0118
12,25,1110,FL,129862,0.1688,0.9882
12,20,1111,FL,3842,0.005,0.0278
12,25,1111,FL,134160,0.1744,0.9722
12,20,1112,FL,3,0,0
12,25,1112,FL,148495,0.193,1
12,25,1113,FL,130281,0.1694,1
12,24,1114,FL,78396,0.1019,0.6688
12,25,1114,FL,38827,0.0505,0.3312
12,17,1500,FL,186847,0.2429,1
12,12,1701,FL,153843,0.2,1
12,4,1900,FL,218226,0.2837,1
12,19,2101,FL,84670,0.1101,0.7025
12,26,2101,FL,35858,0.0466,0.2975
12,19,2102,FL,56010,0.0728,0.4879
12,26,2102,FL,58782,0.0764,0.5121
12,18,2103,FL,4872,0.0063,0.0347
12,19,2103,FL,16087,0.0209,0.1145
12,26,2103,FL,119484,0.1553,0.8508
12,3,2300,FL,191686,0.2492,1
12,18,2700,FL,149646,0.1945,1
12,4,3101,FL,149156,0.1939,1
12,4,3102,FL,124921,0.1624,1
12,4,3103,FL,17580,0.0229,0.1507
12,5,3103,FL,99067,0.1288,0.8493
12,5,3104,FL,146202,0.1901,1
12,5,3105,FL,157552,0.2048,1
12,5,3106,FL,132122,0.1718,1
12,4,3107,FL,168986,0.2197,1
12,1,3301,FL,124629,0.162,1
12,1,3302,FL,197276,0.2565,1
12,6,3500,FL,123560,0.1606,1
12,12,5301,FL,194515,0.2529,1
12,14,5701,FL,114941,0.1494,0.7593
12,15,5701,FL,36446,0.0474,0.2407
12,14,5702,FL,182261,0.2369,1
12,14,5703,FL,160820,0.2091,0.9728
12,15,5703,FL,4499,0.0058,0.0272
12,14,5704,FL,52553,0.0683,0.315
12,15,5704,FL,114303,0.1486,0.685
12,14,5705,FL,5299,0.0069,0.0295
12,15,5705,FL,174311,0.2266,0.9705
12,15,5706,FL,128048,0.1665,0.9473
12,16,5706,FL,7124,0.0093,0.0527
12,14,5707,FL,41115,0.0535,0.1985
12,15,5707,FL,54367,0.0707,0.2624
12,16,5707,FL,111693,0.1452,0.5391
12,14,5708,FL,22346,0.0291,0.0818
12,16,5708,FL,250694,0.3259,0.9182
12,8,6100,FL,159788,0.2077,1
12,2,6300,FL,187684,0.244,1
12,6,6901,FL,92811,0.1207,0.7733
12,11,6901,FL,27204,0.0354,0.2267
12,6,6902,FL,23005,0.0299,0.1273
12,11,6902,FL,157667,0.205,0.8727
12,6,6903,FL,1308,0.0017,0.0062
12,11,6903,FL,210915,0.2742,0.9938
12,19,7101,FL,130841,0.1701,1
12,19,7102,FL,197228,0.2564,1
12,17,7103,FL,131013,0.1703,0.7743
12,18,7103,FL,78,0.0001,0.0005
12,19,7103,FL,38114,0.0495,0.2253
12,17,7104,FL,17355,0.0226,0.1309
12,19,7104,FL,115235,0.1498,0.8691
12,19,7105,FL,131036,0.1703,1
12,2,7300,FL,146101,0.1899,1
12,2,7301,FL,146097,0.1899,1
12,16,8101,FL,142934,0.1858,1
12,16,8102,FL,122005,0.1586,1
12,16,8103,FL,134771,0.1752,1
12,3,8301,FL,62367,0.0811,0.5669
12,6,8301,FL,47651,0.0619,0.4331
12,3,8302,FL,96802,0.1258,0.8384
12,6,8302,FL,18657,0.0243,0.1616
12,3,8303,FL,47666,0.062,0.3169
12,6,8303,FL,102765,0.1336,0.6831
12,21,8500,FL,159319,0.2071,1
12,26,8601,FL,125803,0.1635,1
12,24,8602,FL,83029,0.1079,0.8
12,26,8602,FL,20755,0.027,0.2
12,24,8603,FL,109721,0.1426,1
12,24,8604,FL,108662,0.1413,1
12,24,8605,FL,105512,0.1372,1
12,24,8606,FL,86799,0.1128,0.8162
12,26,8606,FL,19545,0.0254,0.1838
12,26,8607,FL,98292,0.1278,1
12,26,8608,FL,78314,0.1018,0.5323
12,27,8608,FL,19582,0.0255,0.1331
12,28,8608,FL,49220,0.064,0.3346
12,26,8609,FL,95390,0.124,1
12,24,8610,FL,17118,0.0223,0.1662
12,26,8610,FL,51031,0.0663,0.4956
12,27,8610,FL,30823,0.0401,0.2993
12,28,8610,FL,3996,0.0052,0.0388
12,24,8611,FL,76621,0.0996,0.6997
12,26,8611,FL,29900,0.0389,0.273
12,27,8611,FL,2984,0.0039,0.0272
12,24,8612,FL,99726,0.1296,1
12,24,8613,FL,3637,0.0047,0.0315
12,26,8613,FL,32917,0.0428,0.2851
12,27,8613,FL,78887,0.1026,0.6834
12,27,8614,FL,124007,0.1612,1
12,26,8615,FL,3150,0.0041,0.0313
12,27,8615,FL,97344,0.1265,0.9687
12,27,8616,FL,105198,0.1368,1
12,27,8617,FL,104425,0.1358,1
12,27,8618,FL,1113,0.0014,0.0103
12,28,8618,FL,107110,0.1392,0.9897
12,28,8619,FL,104162,0.1354,1
12,27,8620,FL,96290,0.1252,0.9196
12,28,8620,FL,8420,0.0109,0.0804
12,28,8621,FL,113917,0.1481,1
12,27,8622,FL,18631,0.0242,0.1566
12,28,8622,FL,100367,0.1305,0.8434
12,27,8623,FL,89937,0.1169,0.7287
12,28,8623,FL,33481,0.0435,0.2713
12,28,8624,FL,127187,0.1653,1
12,28,8700,FL,121361,0.1578,1
12,3,8900,FL,28259,0.0367,0.2382
12,4,8900,FL,90352,0.1175,0.7618
12,1,9100,FL,211668,0.2752,1
12,18,9300,FL,102192,0.1329,1
12,10,9501,FL,42064,0.0547,0.2791
12,11,9501,FL,108674,0.1413,0.7209
12,10,9502,FL,29344,0.0381,0.2032
12,11,9502,FL,115052,0.1496,0.7968
12,9,9503,FL,41493,0.0539,0.2405
12,10,9503,FL,22803,0.0296,0.1322
12,11,9503,FL,108243,0.1407,0.6274
12,9,9504,FL,83245,0.1082,0.5828
12,10,9504,FL,59600,0.0775,0.4172
12,9,9505,FL,18665,0.0243,0.1462
12,10,9505,FL,109046,0.1418,0.8538
12,10,9506,FL,117600,0.1529,1
12,7,9507,FL,55,0.0001,0.0005
12,10,9507,FL,120532,0.1567,0.9995
12,7,9508,FL,785,0.001,0.006
12,10,9508,FL,130215,0.1693,0.994
12,8,9509,FL,120,0.0002,0.0007
12,9,9509,FL,182356,0.2371,0.9993
12,8,9510,FL,3489,0.0045,0.0248
12,9,9510,FL,103,0.0001,0.0007
12,10,9510,FL,136925,0.178,0.9744
12,9,9701,FL,222948,0.2898,1
12,9,9702,FL,166541,0.2165,1
12,21,9901,FL,112758,0.1466,1
12,20,9902,FL,41869,0.0544,0.3189
12,21,9902,FL,89416,0.1162,0.6811
12,20,9903,FL,100054,0.1301,0.6068
12,21,9903,FL,21302,0.0277,0.1292
12,22,9903,FL,43543,0.0566,0.2641
12,22,9904,FL,141123,0.1835,1
12,22,9905,FL,140422,0.1826,1
12,22,9906,FL,168417,0.2189,1
12,22,9907,FL,127680,0.166,0.9866
12,23,9907,FL,1733,0.0023,0.0134
12,22,9908,FL,7668,0.01,0.0639
12,23,9908,FL,112264,0.1459,0.9361
12,20,9909,FL,24,0,0.0002
12,22,9909,FL,21200,0.0276,0.1848
12,23,9909,FL,93511,0.1216,0.815
12,20,9910,FL,4665,0.0061,0.0378
12,22,9910,FL,118682,0.1543,0.9622
12,20,9911,FL,87287,0.1135,0.6022
12,21,9911,FL,57179,0.0743,0.3945
12,22,9911,FL,485,0.0006,0.0033
12,12,10101,FL,79751,0.1037,0.5635
12,15,10101,FL,61766,0.0803,0.4365
12,12,10102,FL,122285,0.159,1
12,12,10103,FL,142948,0.1858,1
12,12,10104,FL,75879,0.0986,0.4925
12,15,10104,FL,78204,0.1017,0.5075
12,13,10301,FL,124236,0.1615,1
12,13,10302,FL,111451,0.1449,1
12,13,10303,FL,112473,0.1462,1
12,13,10304,FL,106481,0.1384,0.9708
12,14,10304,FL,3202,0.0042,0.0292
12,13,10305,FL,109436,0.1423,1
12,13,10306,FL,93078,0.121,0.7896
12,14,10306,FL,24808,0.0323,0.2104
12,14,10307,FL,161306,0.2097,1
12,13,10308,FL,112066,0.1457,0.9949
12,14,10308,FL,570,0.0007,0.0051
12,11,10501,FL,14115,0.0183,0.0728
12,15,10501,FL,98149,0.1276,0.506
12,18,10501,FL,81693,0.1062,0.4212
12,9,10502,FL,18711,0.0243,0.0853
12,11,10502,FL,27351,0.0356,0.1246
12,18,10502,FL,173388,0.2254,0.7901
12,15,10503,FL,19128,0.0249,0.1257
12,18,10503,FL,133016,0.1729,0.8743
12,9,10504,FL,35159,0.0457,0.2204
12,18,10504,FL,124336,0.1616,0.7796
12,5,10700,FL,2716,0.0035,0.0256
12,6,10700,FL,103329,0.1343,0.9744
12,5,10900,FL,231562,0.301,0.962
12,6,10900,FL,9139,0.0119,0.038
12,21,11101,FL,112893,0.1468,1
12,21,11102,FL,216354,0.2813,1
12,1,11300,FL,188000,0.2444,1
12,17,11501,FL,130579,0.1698,1
12,17,11502,FL,145690,0.1894,1
12,17,11503,FL,157737,0.2051,1
12,7,11701,FL,120836,0.1571,0.991
12,10,11701,FL,1092,0.0014,0.009
12,7,11702,FL,114488,0.1488,1
12,7,11703,FL,113157,0.1471,1
12,7,11704,FL,121535,0.158,1
12,2,12100,FL,41495,0.0539,0.3934
12,3,12100,FL,63973,0.0832,0.6066
12,6,12701,FL,82300,0.107,0.6422
12,7,12701,FL,45861,0.0596,0.3578
12,6,12702,FL,139937,0.1819,0.9918
12,7,12702,FL,1164,0.0015,0.0082
12,6,12703,FL,23661,0.0308,0.1677
12,7,12703,FL,117406,0.1526,0.8323
12,6,12704,FL,1098,0.0014,0.0081
12,7,12704,FL,133934,0.1741,0.9919
13,1,100,GA,150293,0.1964,1
13,1,200,GA,126162,0.1649,1
13,1,300,GA,47208,0.0617,0.2952
13,12,300,GA,112727,0.1473,0.7048
13,1,401,GA,169500,0.2215,1
13,1,402,GA,125791,0.1644,1
13,1,500,GA,97595,0.1276,0.5765
13,8,500,GA,71701,0.0937,0.4235
13,8,600,GA,118251,0.1545,1
13,8,700,GA,128900,0.1685,1
13,2,800,GA,45798,0.0599,0.4072
13,8,800,GA,66682,0.0872,0.5928
13,2,900,GA,118953,0.1555,1
13,4,1001,GA,202,0.0003,0.0016
13,5,1001,GA,73399,0.0959,0.5706
13,6,1001,GA,53491,0.0699,0.4158
13,7,1001,GA,1550,0.002,0.012
13,6,1002,GA,32331,0.0423,0.2803
13,7,1002,GA,83020,0.1085,0.7197
13,5,1003,GA,100927,0.1319,0.8471
13,13,1003,GA,18222,0.0238,0.1529
13,3,1004,GA,34,0,0.0002
13,13,1004,GA,146149,0.191,0.9998
13,6,1005,GA,159663,0.2087,0.9524
13,7,1005,GA,7988,0.0104,0.0476
13,4,1006,GA,209,0.0003,0.0015
13,5,1006,GA,140700,0.1839,0.9985
13,5,1007,GA,154548,0.202,1
13,4,1008,GA,78407,0.1025,0.609
13,5,1008,GA,50336,0.0658,0.391
13,2,1100,GA,120993,0.1581,1
13,1,1200,GA,48588,0.0635,0.3185
13,8,1200,GA,27256,0.0356,0.1786
13,12,1200,GA,76727,0.1003,0.5029
13,8,1300,GA,41274,0.0539,0.2944
13,12,1300,GA,98914,0.1293,0.7056
13,2,1400,GA,108371,0.1416,0.6926
13,8,1400,GA,48097,0.0629,0.3074
13,2,1500,GA,48521,0.0634,0.2797
13,8,1500,GA,124967,0.1633,0.7203
13,2,1600,GA,40111,0.0524,0.2234
13,8,1600,GA,117381,0.1534,0.6538
13,10,1600,GA,22047,0.0288,0.1228
13,2,1700,GA,184720,0.2414,0.849
13,3,1700,GA,32863,0.043,0.151
13,2,1800,GA,97670,0.1277,0.6452
13,3,1800,GA,33572,0.0439,0.2218
13,8,1800,GA,20128,0.0263,0.133
13,3,1900,GA,132395,0.173,0.8389
13,10,1900,GA,25434,0.0332,0.1611
13,4,2001,GA,140126,0.1831,1
13,4,2002,GA,57948,0.0757,0.4155
13,5,2002,GA,81506,0.1065,0.5845
13,4,2003,GA,172585,0.2256,0.9793
13,7,2003,GA,3652,0.0048,0.0207
13,4,2004,GA,150989,0.1973,0.998
13,5,2004,GA,270,0.0004,0.0018
13,6,2004,GA,40,0.0001,0.0003
13,3,2100,GA,146274,0.1912,1
13,3,2200,GA,101301,0.1324,1
13,3,2300,GA,119148,0.1557,1
13,3,2400,GA,102685,0.1342,0.8615
13,13,2400,GA,16509,0.0216,0.1385
13,3,2500,GA,29919,0.0391,0.1746
13,14,2500,GA,141437,0.1849,0.8254
13,14,2600,GA,176742,0.231,1
13,14,2700,GA,102864,0.1344,1
13,9,2800,GA,56672,0.0741,0.3032
13,11,2800,GA,33216,0.0434,0.1777
13,14,2800,GA,96997,0.1268,0.519
13,11,2900,GA,109323,0.1429,0.9953
13,14,2900,GA,520,0.0007,0.0047
13,6,3001,GA,31314,0.0409,0.2046
13,11,3001,GA,117568,0.1537,0.7681
13,13,3001,GA,4178,0.0055,0.0273
13,11,3002,GA,136414,0.1783,1
13,11,3003,GA,49097,0.0642,0.3442
13,13,3003,GA,16709,0.0218,0.1171
13,14,3003,GA,76845,0.1004,0.5387
13,11,3004,GA,69956,0.0914,0.3981
13,13,3004,GA,104142,0.1361,0.5927
13,14,3004,GA,1624,0.0021,0.0092
13,6,3005,GA,134611,0.1759,0.85
13,11,3005,GA,23751,0.031,0.15
13,11,3101,GA,128353,0.1678,1
13,6,3102,GA,40881,0.0534,0.2955
13,11,3102,GA,97459,0.1274,0.7045
13,6,3200,GA,26798,0.035,0.1883
13,9,3200,GA,115499,0.151,0.8117
13,6,3300,GA,251252,0.3284,1
13,9,3400,GA,203408,0.2658,1
13,9,3500,GA,139200,0.1819,0.9994
13,10,3500,GA,86,0.0001,0.0006
13,10,3600,GA,128671,0.1682,1
13,9,3700,GA,189,0.0002,0.0015
13,10,3700,GA,125221,0.1637,0.9985
13,7,3800,GA,19,0,0.0001
13,9,3800,GA,441,0.0006,0.0028
13,10,3800,GA,159401,0.2083,0.9971
13,10,3900,GA,131358,0.1717,1
13,12,4000,GA,205929,0.2691,1
13,4,4001,GA,249,0.0003,0.0016
13,7,4001,GA,151644,0.1982,0.9649
13,9,4001,GA,5272,0.0069,0.0335
13,6,4002,GA,34755,0.0454,0.248
13,7,4002,GA,815,0.0011,0.0058
13,9,4002,GA,104544,0.1366,0.7461
13,7,4003,GA,119903,0.1567,0.6982
13,9,4003,GA,51817,0.0677,0.3018
13,7,4004,GA,42894,0.0561,0.3275
13,9,4004,GA,88095,0.1151,0.6725
13,7,4005,GA,136155,0.1779,1
13,4,4006,GA,736,0.001,0.0034
13,7,4006,GA,217497,0.2843,0.9966
13,12,4100,GA,156609,0.2047,1
13,8,4200,GA,499,0.0007,0.0039
13,10,4200,GA,12096,0.0158,0.0954
13,12,4200,GA,114230,0.1493,0.9007
13,4,4300,GA,163684,0.2139,0.7944
13,10,4300,GA,42369,0.0554,0.2056
13,3,4400,GA,42970,0.0562,0.2979
13,13,4400,GA,101267,0.1324,0.7021
13,14,4500,GA,168106,0.2197,1
13,5,4600,GA,125532,0.1641,1
13,13,5001,GA,126873,0.1658,1
13,5,5002,GA,37919,0.0496,0.2223
13,13,5002,GA,132679,0.1734,0.7777
