StateFIPS,CongressionalDistrict,PUMA,StateAbbreviation,Population,FracCDInPUMA,FracPUMAInCD
6,12,7514,CA,102244,0.1326,1
6,9,7705,CA,197729,0.2459,1
6,9,7706,CA,170975,0.2127,1
6,9,7707,CA,27633,0.0344,0.2188
6,10,7707,CA,98686,0.1285,0.7812
6,9,7708,CA,137828,0.1714,0.8422
6,10,7708,CA,25823,0.0336,0.1578
6,9,7709,CA,30027,0.0373,0.2491
6,10,7709,CA,90532,0.1179,0.7509
6,24,7901,CA,168697,0.2279,1
6,24,7902,CA,113727,0.1536,1
6,14,8101,CA,142648,0.1911,1
6,14,8102,CA,123800,0.1658,1
6,14,8103,CA,110800,0.1484,1
6,14,8104,CA,125915,0.1686,0.9707
6,18,8104,CA,3794,0.0051,0.0293
6,14,8105,CA,97890,0.1311,0.7003
6,18,8105,CA,41888,0.0559,0.2997
6,14,8106,CA,42613,0.0571,0.362
6,18,8106,CA,75094,0.1002,0.638
6,24,8301,CA,134057,0.1811,1
6,24,8302,CA,108260,0.1462,1
6,24,8303,CA,205912,0.2782,1
6,17,8505,CA,29299,0.0374,0.268
6,19,8505,CA,80019,0.107,0.732
6,18,8506,CA,12,0,0.0001
6,19,8506,CA,105461,0.141,0.8208
6,20,8506,CA,23013,0.0309,0.1791
6,17,8507,CA,64768,0.0827,0.4521
6,18,8507,CA,78497,0.1047,0.5479
6,17,8508,CA,18230,0.0233,0.1294
6,18,8508,CA,122697,0.1637,0.8706
6,18,8510,CA,28014,0.0374,0.1748
6,19,8510,CA,132270,0.1769,0.8252
6,18,8511,CA,57279,0.0764,0.5261
6,19,8511,CA,51588,0.069,0.4739
6,18,8512,CA,47444,0.0633,0.4189
6,19,8512,CA,65806,0.088,0.5811
6,17,8515,CA,1066,0.0014,0.0104
6,18,8515,CA,101763,0.1358,0.9896
6,17,8516,CA,160659,0.2051,0.9997
6,18,8516,CA,44,0.0001,0.0003
6,17,8517,CA,119125,0.1521,0.9446
6,18,8517,CA,4436,0.0059,0.0352
6,19,8517,CA,2556,0.0034,0.0203
6,17,8518,CA,108171,0.1381,1
6,17,8519,CA,33560,0.0429,0.2001
6,18,8519,CA,20869,0.0278,0.1244
6,19,8519,CA,113279,0.1515,0.6755
6,19,8520,CA,117246,0.1568,1
6,17,8521,CA,53673,0.0685,0.4026
6,19,8521,CA,79652,0.1065,0.5974
6,17,8522,CA,244,0.0003,0.0021
6,18,8522,CA,115519,0.1541,0.9979
6,18,8701,CA,52145,0.0696,0.3399
6,20,8701,CA,101267,0.136,0.6601
6,18,8702,CA,126,0.0002,0.0011
6,20,8702,CA,117323,0.1575,0.9989
6,1,8900,CA,182155,0.2595,1
6,5,9501,CA,154611,0.2124,1
6,3,9502,CA,153533,0.2014,0.9857
6,5,9502,CA,2220,0.003,0.0143
6,3,9503,CA,143127,0.1878,1
6,2,9702,CA,64056,0.0891,0.507
6,5,9702,CA,62288,0.0856,0.493
6,2,9704,CA,119995,0.1669,0.9854
6,5,9704,CA,1773,0.0024,0.0146
6,5,9705,CA,101323,0.1392,1
6,2,9706,CA,648,0.0009,0.0046
6,5,9706,CA,138780,0.1907,0.9954
6,10,9901,CA,123567,0.1609,1
6,10,9902,CA,125755,0.1638,1
6,10,9903,CA,187249,0.2438,1
6,10,9904,CA,116307,0.1515,1
6,3,10100,CA,181208,0.2377,1
6,22,10701,CA,154048,0.1955,1
6,22,10702,CA,78666,0.0999,0.4843
6,23,10702,CA,83759,0.1078,0.5157
6,21,10703,CA,32509,0.0456,0.2075
6,22,10703,CA,109074,0.1385,0.6963
6,23,10703,CA,15061,0.0194,0.0961
6,25,11102,CA,730,0.001,0.0048
6,26,11102,CA,147894,0.205,0.9822
6,30,11102,CA,1946,0.0026,0.0129
6,26,11103,CA,194941,0.2703,1
6,24,11104,CA,8293,0.0112,0.0649
6,26,11104,CA,119430,0.1656,0.9351
6,24,11107,CA,1327,0.0018,0.012
6,26,11107,CA,109623,0.152,0.988
6,25,11108,CA,118289,0.1569,0.9163
6,26,11108,CA,10801,0.015,0.0837
6,26,11109,CA,130569,0.181,1
6,3,11301,CA,99943,0.1311,0.9875
6,6,11301,CA,1269,0.0016,0.0125
6,3,11302,CA,62545,0.0821,0.543
6,6,11302,CA,52646,0.0668,0.457
8,3,100,CO,106335,0.1402,1
8,2,200,CO,60655,0.0732,0.5003
8,3,200,CO,60585,0.0799,0.4997
8,2,301,CO,104570,0.1261,1
8,2,302,CO,146602,0.1768,1
8,2,303,CO,107894,0.1301,1
8,2,401,CO,93125,0.1123,0.8571
8,7,401,CO,15526,0.0192,0.1429
8,2,501,CO,25089,0.0303,0.2008
8,4,501,CO,99870,0.1147,0.7992
8,2,502,CO,126593,0.1527,1
8,2,601,CO,131886,0.1591,0.7933
8,7,601,CO,34370,0.0426,0.2067
8,7,701,CO,127144,0.1575,1
8,7,702,CO,122279,0.1515,1
8,1,703,CO,16146,0.0192,0.1079
8,2,703,CO,21897,0.0264,0.1463
8,7,703,CO,111648,0.1383,0.7459
8,1,801,CO,28767,0.0342,0.2128
8,2,801,CO,2266,0.0027,0.0168
8,4,801,CO,23498,0.027,0.1738
8,6,801,CO,80636,0.0965,0.5966
8,4,901,CO,105324,0.121,0.8179
8,6,901,CO,23448,0.0281,0.1821
8,4,902,CO,121027,0.139,0.9677
8,6,902,CO,4045,0.0048,0.0323
8,4,1001,CO,101321,0.1164,1
8,4,1002,CO,124107,0.1426,1
8,2,1003,CO,13,0,0.0001
8,4,1003,CO,103540,0.1189,0.9999
8,7,1101,CO,182360,0.2259,1
8,6,1201,CO,44842,0.0537,0.3818
8,7,1201,CO,72608,0.09,0.6182
8,6,1202,CO,40800,0.0488,0.2266
8,7,1202,CO,139278,0.1726,0.7734
8,6,1301,CO,134210,0.1606,1
8,4,1401,CO,17132,0.0197,0.1571
8,6,1401,CO,91895,0.11,0.8429
8,1,1501,CO,66012,0.0785,0.5927
8,6,1501,CO,43475,0.052,0.3904
8,7,1501,CO,1882,0.0023,0.0169
8,6,1601,CO,112829,0.135,1
8,1,1602,CO,7012,0.0083,0.0573
8,6,1602,CO,115356,0.1381,0.9427
8,6,1603,CO,121162,0.145,1
8,1,1701,CO,149926,0.1783,1
8,1,1702,CO,177315,0.2109,1
8,1,1703,CO,122319,0.1455,1
8,1,1704,CO,119956,0.1427,1
8,1,1705,CO,153278,0.1823,0.87
8,6,1705,CO,22896,0.0274,0.13
8,4,1800,CO,120318,0.1382,1
8,3,1900,CO,46108,0.0608,0.4587
8,4,1900,CO,54400,0.0625,0.5413
8,5,2001,CO,110610,0.1329,1
8,5,2002,CO,150097,0.1803,1
8,5,2003,CO,112335,0.135,1
8,5,2004,CO,108430,0.1303,1
8,5,2005,CO,132455,0.1591,1
8,5,2006,CO,141178,0.1696,1
8,2,2101,CO,8533,0.0103,0.0731
8,3,2101,CO,30920,0.0408,0.2649
8,5,2101,CO,77272,0.0928,0.662
8,3,2200,CO,115583,0.1524,1
8,3,2301,CO,156202,0.206,1
8,3,2401,CO,103189,0.1361,1
8,3,2501,CO,139335,0.1838,1
9,1,20100,CT,38844,0.0541,0.3453
9,5,20100,CT,73659,0.1013,0.6547
9,1,20201,CT,121054,0.1687,1
9,1,20202,CT,101748,0.1418,0.6374
9,2,20202,CT,57893,0.0827,0.3626
9,2,20203,CT,113449,0.1621,1
9,1,20204,CT,110758,0.1543,0.7857
9,2,20204,CT,30215,0.0432,0.2143
9,1,20205,CT,111965,0.156,0.9835
9,2,20205,CT,1873,0.0027,0.0165
9,1,20206,CT,63676,0.0887,0.4099
9,5,20206,CT,91660,0.126,0.5901
9,1,20207,CT,80200,0.1118,0.4997
9,5,20207,CT,80285,0.1104,0.5003
9,2,20301,CT,106820,0.1526,1
9,2,20401,CT,122385,0.1749,1
9,2,20402,CT,158045,0.2258,1
9,1,20500,CT,28576,0.0398,0.164
9,2,20500,CT,91530,0.1308,0.5254
9,3,20500,CT,54119,0.0757,0.3106
9,3,20601,CT,134023,0.1874,1
9,3,20602,CT,136292,0.1905,1
9,3,20603,CT,105565,0.1476,0.6343
9,5,20603,CT,60850,0.0837,0.3657
9,2,20604,CT,17691,0.0253,0.1323
9,3,20604,CT,116066,0.1622,0.8677
9,3,20701,CT,19758,0.0276,0.1727
9,5,20701,CT,94645,0.1301,0.8273
9,1,20702,CT,60833,0.0848,0.3416
9,3,20702,CT,9401,0.0131,0.0528
9,5,20702,CT,107864,0.1483,0.6056
9,3,20703,CT,87781,0.1227,0.5522
9,4,20703,CT,51304,0.0687,0.3227
9,5,20703,CT,19879,0.0273,0.1251
9,4,20801,CT,148654,0.1991,1
9,3,20802,CT,52355,0.0732,0.2956
9,4,20802,CT,124769,0.1671,0.7044
9,4,20901,CT,198988,0.2664,1
9,4,20902,CT,104776,0.1403,1
9,4,20903,CT,118325,0.1584,1
9,5,20904,CT,198460,0.2729,1
10,0,101,DE,126756,0.128,1
10,0,102,DE,123340,0.1246,1
10,0,103,DE,106027,0.1071,1
10,0,104,DE,109197,0.1103,1
10,0,105,DE,105399,0.1065,1
10,0,200,DE,181851,0.1837,1
10,0,301,DE,118257,0.1195,1
10,0,302,DE,119121,0.1203,1
11,98,101,DC,110761,0.1606,1
11,98,102,DC,109790,0.1592,1
11,98,103,DC,109870,0.1593,1
11,98,104,DC,138727,0.2012,1
11,98,105,DC,113382,0.1644,1
11,98,106,DC,107015,0.1552,1
12,3,101,FL,157107,0.2051,1
12,3,102,FL,121361,0.1584,1
12,4,398,FL,90352,0.1036,0.7618
12,5,398,FL,28259,0.0377,0.2382
12,2,500,FL,175216,0.2407,1
12,2,798,FL,135583,0.1863,0.7073
12,3,798,FL,44450,0.058,0.2319
12,5,798,FL,11653,0.0156,0.0608
12,8,901,FL,103183,0.1317,1
12,8,902,FL,122746,0.1566,1
12,8,903,FL,130558,0.1666,1
12,8,904,FL,146867,0.1874,1
12,8,905,FL,103258,0.1317,1
12,22,1101,FL,102449,0.1304,1
12,20,1102,FL,17322,0.0223,0.1687
12,22,1102,FL,85374,0.1087,0.8313
12,22,1103,FL,101555,0.1292,1
12,20,1104,FL,35438,0.0457,0.3371
12,22,1104,FL,69698,0.0887,0.6629
12,20,1105,FL,105775,0.1363,1
12,20,1106,FL,40180,0.0518,0.2165
12,22,1106,FL,7670,0.0098,0.0413
12,23,1106,FL,137718,0.179,0.7421
12,20,1107,FL,105364,0.1357,1
12,23,1107,FL,4,0,0
12,20,1108,FL,59379,0.0765,0.4529
12,22,1108,FL,71186,0.0906,0.543
12,23,1108,FL,532,0.0007,0.0041
12,22,1109,FL,4852,0.0062,0.042
12,23,1109,FL,105071,0.1366,0.9088
12,24,1109,FL,5698,0.0077,0.0493
12,23,1110,FL,116150,0.151,1
12,23,1111,FL,117083,0.1522,1
12,20,1112,FL,96930,0.1249,0.9502
12,23,1112,FL,5077,0.0066,0.0498
12,23,1113,FL,64744,0.0842,0.5134
12,24,1113,FL,61359,0.0826,0.4866
12,20,1114,FL,37791,0.0487,0.3752
12,23,1114,FL,41554,0.054,0.4125
12,24,1114,FL,21390,0.0288,0.2123
12,20,1115,FL,3,0,0
12,22,1115,FL,103780,0.1321,1
12,20,1116,FL,21645,0.0279,0.1801
12,22,1116,FL,98531,0.1254,0.8199
12,23,1117,FL,103073,0.134,1
12,2,1398,FL,130502,0.1793,0.6953
12,5,1398,FL,57182,0.0764,0.3047
12,17,1500,FL,186847,0.2396,1
12,11,1700,FL,153843,0.1874,1
12,3,1901,FL,105840,0.1381,1
12,3,1902,FL,112405,0.1467,1
12,19,2101,FL,74745,0.0895,0.6189
12,25,2101,FL,46025,0.0597,0.3811
12,19,2102,FL,55132,0.066,0.4794
12,25,2102,FL,59860,0.0776,0.5206
12,19,2103,FL,38517,0.0461,0.2751
12,25,2103,FL,101473,0.1315,0.7249
12,17,2799,FL,149604,0.1918,1
12,4,3101,FL,63654,0.073,0.4277
12,5,3101,FL,85189,0.1138,0.5723
12,4,3102,FL,10048,0.0115,0.0806
12,5,3102,FL,114610,0.153,0.9194
12,4,3103,FL,35686,0.0409,0.2105
12,5,3103,FL,133857,0.1787,0.7895
12,4,3104,FL,23329,0.0268,0.2
12,5,3104,FL,93318,0.1246,0.8
12,4,3105,FL,138038,0.1583,0.9442
12,5,3105,FL,8164,0.0109,0.0558
12,4,3106,FL,149123,0.171,0.9465
12,5,3106,FL,8429,0.0113,0.0535
12,4,3107,FL,122322,0.1403,0.9258
12,5,3107,FL,9800,0.0131,0.0742
12,1,3301,FL,102196,0.1265,1
12,1,3302,FL,116849,0.1446,1
12,1,3303,FL,102860,0.1273,1
12,6,3500,FL,115378,0.1449,1
12,2,4798,FL,73496,0.101,0.6969
12,5,4798,FL,31972,0.0427,0.3031
12,17,5199,FL,62704,0.0804,0.6128
12,25,5199,FL,39619,0.0514,0.3872
12,11,5300,FL,194515,0.237,1
12,14,5701,FL,151369,0.1922,1
12,14,5702,FL,102392,0.13,1
12,12,5703,FL,7501,0.0093,0.0454
12,14,5703,FL,157818,0.2004,0.9546
12,12,5704,FL,6103,0.0076,0.0482
12,14,5704,FL,120582,0.1531,0.9518
12,14,5705,FL,126432,0.1606,0.7093
12,15,5705,FL,51813,0.0632,0.2907
12,15,5706,FL,135511,0.1653,1
12,14,5707,FL,8061,0.0102,0.0541
12,15,5707,FL,140848,0.1718,0.9459
12,16,5708,FL,110712,0.1252,1
12,15,5709,FL,52286,0.0638,0.5088
12,16,5709,FL,50468,0.0571,0.4912
12,14,5710,FL,120026,0.1524,1
12,14,5711,FL,767,0.001,0.0065
12,15,5711,FL,28281,0.0345,0.24
12,16,5711,FL,88792,0.1004,0.7535
12,1,5998,FL,86308,0.1068,0.7176
12,2,5998,FL,33968,0.0467,0.2824
12,8,6100,FL,159788,0.2039,1
12,6,6901,FL,91397,0.1148,0.8791
12,11,6901,FL,12570,0.0153,0.1209
12,6,6902,FL,1843,0.0023,0.014
12,11,6902,FL,129616,0.1579,0.9825
12,15,6902,FL,461,0.0006,0.0035
12,11,6903,FL,29650,0.0361,0.2002
12,15,6903,FL,118419,0.1444,0.7998
12,19,7101,FL,124027,0.1485,1
12,19,7102,FL,104362,0.125,1
12,17,7103,FL,84052,0.1078,0.4798
12,19,7103,FL,91134,0.1091,0.5202
12,17,7104,FL,10152,0.013,0.0832
12,19,7104,FL,111798,0.1339,0.9168
12,19,7105,FL,130662,0.1565,1
12,19,7106,FL,104635,0.1253,1
12,2,7301,FL,83451,0.1147,0.5712
12,5,7301,FL,62650,0.0837,0.4288
12,2,7302,FL,42270,0.0581,0.2893
12,5,7302,FL,103827,0.1386,0.7107
12,16,8101,FL,142903,0.1616,1
12,16,8102,FL,122036,0.138,1
12,16,8103,FL,134771,0.1524,1
12,2,8301,FL,44594,0.0613,0.4053
12,3,8301,FL,48248,0.063,0.4385
12,11,8301,FL,17176,0.0209,0.1561
12,2,8302,FL,8776,0.0121,0.076
12,3,8302,FL,101944,0.1331,0.8829
12,11,8302,FL,4739,0.0058,0.041
12,3,8303,FL,1457,0.0019,0.0097
12,11,8303,FL,148974,0.1815,0.9903
12,18,8500,FL,158431,0.1994,1
12,24,8601,FL,33446,0.045,0.3004
12,25,8601,FL,77879,0.101,0.6996
12,24,8602,FL,116815,0.1573,1
12,24,8603,FL,101228,0.1363,1
12,23,8604,FL,66655,0.0866,0.6371
12,24,8604,FL,37972,0.0511,0.3629
12,24,8605,FL,103056,0.1388,1
12,24,8606,FL,116775,0.1573,0.9591
12,25,8606,FL,4974,0.0064,0.0409
12,25,8607,FL,111152,0.1441,1
12,25,8608,FL,101365,0.1314,1
12,25,8609,FL,122213,0.1584,1
12,25,8610,FL,96704,0.1254,0.9583
12,27,8610,FL,4213,0.0057,0.0417
12,24,8611,FL,110581,0.1489,1
12,23,8612,FL,11695,0.0152,0.1113
12,24,8612,FL,1766,0.0024,0.0168
12,27,8612,FL,91610,0.1238,0.8719
12,24,8613,FL,32456,0.0437,0.269
12,25,8613,FL,4050,0.0052,0.0336
12,27,8613,FL,84134,0.1137,0.6974
12,27,8614,FL,118866,0.1607,1
12,25,8615,FL,6120,0.0079,0.0592
12,27,8615,FL,97317,0.1315,0.9408
12,27,8616,FL,107216,0.1449,1
12,26,8617,FL,33593,0.0426,0.3218
12,27,8617,FL,70786,0.0957,0.6782
12,26,8618,FL,108223,0.1374,1
12,26,8619,FL,104162,0.1322,1
12,26,8620,FL,16637,0.0211,0.1619
12,27,8620,FL,86101,0.1164,0.8381
12,26,8621,FL,141616,0.1797,1
12,26,8622,FL,127244,0.1615,0.9756
12,27,8622,FL,3182,0.0043,0.0244
12,26,8623,FL,33570,0.0426,0.3053
12,27,8623,FL,76400,0.1033,0.6947
12,26,8624,FL,104002,0.132,1
12,26,8625,FL,118867,0.1509,1
12,1,9101,FL,110290,0.1365,1
12,1,9102,FL,101378,0.1255,1
12,10,9501,FL,150913,0.1727,1
12,10,9502,FL,144272,0.1651,1
12,10,9503,FL,172523,0.1974,1
12,7,9504,FL,12183,0.0155,0.0701
12,9,9504,FL,51336,0.0537,0.2954
12,10,9504,FL,110293,0.1262,0.6346
12,7,9505,FL,71183,0.0903,0.5598
12,9,9505,FL,25241,0.0264,0.1985
12,10,9505,FL,30745,0.0352,0.2418
12,10,9506,FL,117554,0.1345,1
12,7,9507,FL,73709,0.0935,0.6048
12,10,9507,FL,48162,0.0551,0.3952
12,7,9508,FL,130199,0.1651,1
12,8,9509,FL,147,0.0002,0.001
12,9,9509,FL,52480,0.0549,0.3453
12,10,9509,FL,99342,0.1137,0.6537
12,7,9510,FL,30388,0.0385,0.2176
12,8,9510,FL,17206,0.022,0.1232
12,9,9510,FL,92032,0.0963,0.6591
12,9,9701,FL,102907,0.1077,1
12,9,9702,FL,101469,0.1062,1
12,9,9703,FL,184280,0.1928,1
12,18,9901,FL,114836,0.1445,1
12,18,9902,FL,76091,0.0957,0.5924
12,20,9902,FL,51019,0.0657,0.3972
12,21,9902,FL,1330,0.0017,0.0104
12,18,9903,FL,31861,0.0401,0.1932
12,20,9903,FL,92451,0.1191,0.5606
12,21,9903,FL,40600,0.0515,0.2462
12,20,9904,FL,42594,0.0549,0.3018
12,21,9904,FL,98529,0.125,0.6982
12,21,9905,FL,140214,0.1779,1
12,21,9906,FL,167950,0.2131,1
12,21,9907,FL,128355,0.1629,1
12,21,9908,FL,2878,0.0037,0.0234
12,22,9908,FL,119911,0.1526,0.9766
12,20,9909,FL,24,0,0.0002
12,21,9909,FL,92837,0.1178,0.8171
12,22,9909,FL,20750,0.0264,0.1826
12,20,9910,FL,8526,0.011,0.0689
12,21,9910,FL,115306,0.1463,0.9311
12,18,9911,FL,84279,0.106,0.5767
12,20,9911,FL,61842,0.0797,0.4232
12,21,9911,FL,8,0,0.0001
12,12,10101,FL,141512,0.1753,1
12,12,10102,FL,125240,0.1552,1
12,12,10103,FL,141144,0.1749,1
12,12,10104,FL,153995,0.1908,1
12,12,10301,FL,124236,0.1539,1
12,12,10302,FL,105321,0.1305,0.9481
12,13,10302,FL,5769,0.0079,0.0519
12,12,10303,FL,2085,0.0026,0.0185
12,13,10303,FL,110478,0.1519,0.9815
12,13,10304,FL,109954,0.1511,1
12,13,10305,FL,110420,0.1518,1
12,13,10306,FL,116704,0.1604,1
12,13,10307,FL,161306,0.2217,1
12,13,10308,FL,112834,0.1551,1
12,15,10501,FL,106678,0.1301,1
12,9,10502,FL,173728,0.1818,0.9578
12,15,10502,FL,7648,0.0093,0.0422
12,9,10503,FL,46870,0.049,0.3083
12,15,10503,FL,57635,0.0703,0.3792
12,17,10503,FL,47505,0.0609,0.3125
12,9,10504,FL,120048,0.1256,0.7527
12,17,10504,FL,39450,0.0506,0.2473
12,9,10505,FL,5211,0.0055,0.0415
12,15,10505,FL,120273,0.1467,0.9585
12,3,10799,FL,73321,0.0957,0.6894
12,4,10799,FL,4641,0.0053,0.0436
12,6,10799,FL,28400,0.0357,0.267
12,4,10902,FL,102475,0.1175,1
12,4,10903,FL,132216,0.1516,0.9587
12,6,10903,FL,5693,0.0071,0.0413
12,18,11101,FL,105460,0.1327,1
12,18,11102,FL,104116,0.131,1
12,18,11103,FL,119650,0.1506,1
12,1,11300,FL,188000,0.2327,1
12,16,11501,FL,130579,0.1477,1
12,16,11502,FL,97626,0.1104,0.6695
12,17,11502,FL,48195,0.0618,0.3305
12,16,11503,FL,6160,0.007,0.0391
12,17,11503,FL,151446,0.1942,0.9609
12,7,11701,FL,120891,0.1533,1
12,7,11702,FL,114488,0.1452,1
12,7,11703,FL,113467,0.1439,1
12,7,11704,FL,122010,0.1547,1
12,11,11900,FL,129752,0.1581,1
12,6,12701,FL,128161,0.161,1
12,6,12702,FL,149283,0.1875,1
12,6,12703,FL,141067,0.1772,1
12,6,12704,FL,135032,0.1696,1
13,14,100,GA,176742,0.2426,1
13,14,200,GA,102864,0.1412,1
13,9,300,GA,78477,0.1012,0.4188
13,14,300,GA,108928,0.1495,0.5812
13,9,400,GA,142297,0.1835,1
13,9,500,GA,140102,0.1807,1
13,9,601,GA,102394,0.1321,1
13,9,602,GA,100742,0.1299,1
13,7,701,GA,35379,0.0412,0.3424
13,9,701,GA,67939,0.0876,0.6576
13,7,702,GA,147937,0.1721,0.9998
13,9,702,GA,28,0,0.0002
13,11,801,GA,109950,0.137,1
13,11,802,GA,156670,0.1952,1
13,11,900,GA,108901,0.1357,1
13,14,1000,GA,171356,0.2352,1
13,14,1100,GA,168661,0.2315,1
13,13,1200,GA,144237,0.1819,1
13,11,1301,GA,136909,0.1706,1
13,6,1302,GA,154810,0.2022,0.9776
13,11,1302,GA,3552,0.0044,0.0224
13,6,1303,GA,38940,0.0508,0.2544
13,11,1303,GA,109997,0.1371,0.7187
13,13,1303,GA,4123,0.0052,0.0269
13,11,1304,GA,60407,0.0753,0.4251
13,13,1304,GA,81689,0.103,0.5749
13,11,1305,GA,68955,0.0859,0.3924
13,13,1305,GA,106767,0.1347,0.6076
13,6,1401,GA,141883,0.1853,1
13,6,1402,GA,141088,0.1842,1
13,6,1403,GA,92792,0.1212,0.8566
13,11,1403,GA,15529,0.0194,0.1434
13,5,1404,GA,129145,0.1639,0.8032
13,11,1404,GA,31645,0.0394,0.1968
13,5,1405,GA,144940,0.1839,1
13,5,1406,GA,152642,0.1937,1
13,5,1407,GA,51088,0.0648,0.4722
13,13,1407,GA,57102,0.072,0.5278
13,5,1408,GA,18180,0.0231,0.167
13,13,1408,GA,90676,0.1144,0.833
13,5,1501,GA,8801,0.0112,0.058
13,6,1501,GA,142848,0.1865,0.942
13,4,1502,GA,96844,0.1252,0.7497
13,6,1502,GA,32332,0.0422,0.2503
13,4,1503,GA,97579,0.1261,0.7846
13,5,1503,GA,5689,0.0072,0.0457
13,6,1503,GA,21100,0.0276,0.1697
13,4,1504,GA,14553,0.0188,0.1298
13,5,1504,GA,97541,0.1238,0.8702
13,4,1505,GA,55463,0.0717,0.4691
13,5,1505,GA,62761,0.0796,0.5309
13,4,1506,GA,128871,0.1666,1
13,7,1601,GA,156916,0.1826,1
13,7,1602,GA,126546,0.1472,0.9032
13,10,1602,GA,13568,0.0175,0.0968
13,7,1603,GA,62156,0.0723,0.4702
13,10,1603,GA,70022,0.0903,0.5298
13,7,1604,GA,123694,0.1439,1
13,7,1605,GA,135524,0.1577,1
13,4,1606,GA,79465,0.1027,0.6014
13,7,1606,GA,52659,0.0613,0.3986
13,4,1607,GA,117883,0.1524,0.8635
13,7,1607,GA,18629,0.0217,0.1365
13,9,1700,GA,75907,0.0979,0.4762
13,10,1700,GA,83505,0.1077,0.5238
13,9,1800,GA,17724,0.0229,0.1377
13,10,1800,GA,110947,0.1432,0.8623
13,9,1900,GA,49757,0.0642,0.3971
13,10,1900,GA,75539,0.0975,0.6029
13,10,2000,GA,131358,0.1695,1
13,4,2100,GA,183103,0.2366,0.8886
13,10,2100,GA,22950,0.0296,0.1114
13,3,2201,GA,8876,0.0116,0.0761
13,10,2201,GA,9441,0.0122,0.081
13,13,2201,GA,98285,0.124,0.8429
13,3,2202,GA,69842,0.0915,0.5627
13,10,2202,GA,43814,0.0565,0.353
13,13,2202,GA,10454,0.0132,0.0842
13,5,2301,GA,83768,0.1063,0.5386
13,13,2301,GA,71752,0.0905,0.4614
13,5,2302,GA,33571,0.0426,0.2363
13,13,2302,GA,108504,0.1368,0.7637
13,3,2400,GA,99867,0.1309,0.8379
13,13,2400,GA,19327,0.0244,0.1621
13,3,2500,GA,146158,0.1915,1
13,3,2600,GA,119148,0.1561,1
13,3,2700,GA,101451,0.133,1
13,3,2800,GA,132395,0.1735,0.8389
13,10,2800,GA,25434,0.0328,0.1611
13,2,2900,GA,40111,0.0596,0.2239
13,8,2900,GA,73203,0.1017,0.4086
13,10,2900,GA,65846,0.085,0.3675
13,2,3000,GA,109356,0.1625,0.695
13,8,3000,GA,47990,0.0667,0.305
13,10,3100,GA,92977,0.12,0.7365
13,12,3100,GA,33270,0.045,0.2635
13,10,3200,GA,20422,0.0264,0.1309
13,12,3200,GA,135588,0.1836,0.8691
13,12,3301,GA,101403,0.1373,1
13,12,3302,GA,105204,0.1424,1
13,1,3400,GA,39543,0.0523,0.2472
13,12,3400,GA,120392,0.163,0.7528
13,8,3500,GA,41274,0.0573,0.2944
13,10,3500,GA,9189,0.0119,0.0655
13,12,3500,GA,89725,0.1215,0.64
13,8,3600,GA,173488,0.241,1
13,2,3700,GA,117798,0.175,0.7726
13,3,3700,GA,34668,0.0454,0.2274
13,2,3800,GA,165817,0.2464,0.7659
13,3,3800,GA,50670,0.0664,0.2341
13,2,3900,GA,120993,0.1798,1
13,2,4000,GA,118953,0.1767,1
13,8,4100,GA,112480,0.1562,1
13,8,4200,GA,128900,0.179,1
13,1,4300,GA,6307,0.0083,0.0533
13,8,4300,GA,111944,0.1555,0.9467
13,1,4400,GA,108092,0.143,0.6383
13,8,4400,GA,18163,0.0252,0.1073
13,12,4400,GA,43092,0.0583,0.2545
13,1,4500,GA,30144,0.0399,0.1976
13,8,4500,GA,12477,0.0173,0.0818
13,12,4500,GA,109950,0.1489,0.7206
13,1,4600,GA,126162,0.1669,1
13,1,4701,GA,169493,0.2243,1
13,1,4702,GA,125798,0.1664,1
13,1,4800,GA,150242,0.1988,1
15,2,100,HI,238134,0.3283,1
15,2,200,HI,200629,0.2766,1
15,2,301,HI,104755,0.1444,1
15,2,302,HI,121275,0.1672,1
15,1,303,HI,110577,0.1515,1
15,1,304,HI,127223,0.1743,1
15,1,305,HI,118490,0.1624,1
15,1,306,HI,147371,0.2019,1
15,1,307,HI,114035,0.1562,0.744
15,2,307,HI,39243,0.0541,0.256
15,1,308,HI,112135,0.1536,0.8397
15,2,308,HI,21404,0.0295,0.1603
16,1,100,ID,126989,0.133,1
16,1,200,ID,165755,0.1736,1
16,1,300,ID,94633,0.0991,0.8584
16,2,300,ID,15613,0.0177,0.1416
16,1,400,ID,124554,0.1304,0.9239
16,2,400,ID,10255,0.0116,0.0761
16,1,500,ID,133790,0.1401,1
16,1,600,ID,151017,0.1582,1
16,1,701,ID,113772,0.1191,0.8544
16,2,701,ID,19389,0.0219,0.1456
16,1,702,ID,6387,0.0067,0.0574
16,2,702,ID,104949,0.1187,0.9426
16,1,800,ID,37994,0.0398,0.2948
16,2,800,ID,90887,0.1028,0.7052
16,2,900,ID,114701,0.1297,1
16,2,1000,ID,120590,0.1364,1
16,2,1100,ID,153805,0.1739,1
16,2,1200,ID,123964,0.1402,1
16,2,1300,ID,130062,0.1471,1
17,17,100,IL,33609,0.0499,0.2395
17,18,100,IL,106708,0.1522,0.7605
17,16,701,IL,143161,0.2067,1
17,13,1901,IL,156467,0.2249,0.9075
17,15,1901,IL,15952,0.0234,0.0925
17,15,1902,IL,113785,0.1673,0.7675
